month,ticker,comnam,avg_daily_volume_millions,trading_days
2010-03-01,CSCO,CISCO SYSTEMS INC,51.0038812173913,23
2010-04-01,CSCO,CISCO SYSTEMS INC,43.96956933333333,21
2010-05-01,CSCO,CISCO SYSTEMS INC,72.431544,20
2010-06-01,CSCO,CISCO SYSTEMS INC,59.520576772727274,22
2010-07-01,CSCO,CISCO SYSTEMS INC,51.01825342857143,21
2010-08-01,CSCO,CISCO SYSTEMS INC,68.1739454090909,22
2010-09-01,CSCO,CISCO SYSTEMS INC,57.449080476190474,21
2010-10-01,CSCO,CISCO SYSTEMS INC,41.80422585714285,21
2010-11-01,CSCO,CISCO SYSTEMS INC,107.91580147619048,21
2010-12-01,CSCO,CISCO SYSTEMS INC,63.95076627272727,22
2011-01-01,CSCO,CISCO SYSTEMS INC,49.85745335,20
2011-02-01,CSCO,CISCO SYSTEMS INC,106.74521994736843,19
2011-03-01,CSCO,CISCO SYSTEMS INC,66.743505,23
2011-04-01,CSCO,CISCO SYSTEMS INC,82.39441819999999,20
2011-05-01,CSCO,CISCO SYSTEMS INC,74.76798366666667,21
2011-06-01,CSCO,CISCO SYSTEMS INC,76.0925780909091,22
2011-07-01,CSCO,CISCO SYSTEMS INC,58.3249607,20
2011-08-01,CSCO,CISCO SYSTEMS INC,87.33845373913044,23
2011-09-01,CSCO,CISCO SYSTEMS INC,64.66173228571428,21
2011-10-01,CSCO,CISCO SYSTEMS INC,57.57294052380952,21
2011-11-01,CSCO,CISCO SYSTEMS INC,55.83077161904761,21
2011-12-01,CSCO,CISCO SYSTEMS INC,42.19583085714286,21
2012-01-01,CSCO,CISCO SYSTEMS INC,40.0722864,20
2012-02-01,CSCO,CISCO SYSTEMS INC,50.5030826,20
2012-03-01,CSCO,CISCO SYSTEMS INC,37.60825727272727,22
2012-04-01,CSCO,CISCO SYSTEMS INC,38.7284244,20
2012-05-01,CSCO,CISCO SYSTEMS INC,54.008309409090906,22
2012-06-01,CSCO,CISCO SYSTEMS INC,39.020008142857144,21
2012-07-01,CSCO,CISCO SYSTEMS INC,38.57893504761905,21
2012-08-01,CSCO,CISCO SYSTEMS INC,44.74182704347827,23
2012-09-01,CSCO,CISCO SYSTEMS INC,37.257373105263156,19
2012-10-01,CSCO,CISCO SYSTEMS INC,35.56875904761905,21
2012-11-01,CSCO,CISCO SYSTEMS INC,42.392342,21
2012-12-01,CSCO,CISCO SYSTEMS INC,38.597333500000005,20
2013-01-01,CSCO,CISCO SYSTEMS INC,36.12987342857143,21
2013-02-01,CSCO,CISCO SYSTEMS INC,36.37236494736842,19
2013-03-01,CSCO,CISCO SYSTEMS INC,33.6443536,20
2013-04-01,CSCO,CISCO SYSTEMS INC,35.35874245454546,22
2013-05-01,CSCO,CISCO SYSTEMS INC,50.04118509090909,22
2013-06-01,CSCO,CISCO SYSTEMS INC,36.5317456,20
2013-07-01,CSCO,CISCO SYSTEMS INC,30.680288590909093,22
2013-08-01,CSCO,CISCO SYSTEMS INC,38.46566890909091,22
2013-09-01,CSCO,CISCO SYSTEMS INC,32.4369714,20
2013-10-01,CSCO,CISCO SYSTEMS INC,37.83643495652174,23
2013-11-01,CSCO,CISCO SYSTEMS INC,53.9153519,20
2013-12-01,CSCO,CISCO SYSTEMS INC,44.317886333333334,21
2014-01-01,CSCO,CISCO SYSTEMS INC,41.098925666666666,21
2014-02-01,CSCO,CISCO SYSTEMS INC,50.1525367368421,19
2014-03-01,CSCO,CISCO SYSTEMS INC,41.10652647619048,21
2014-04-01,CSCO,CISCO SYSTEMS INC,38.423405571428574,21
2014-05-01,CSCO,CISCO SYSTEMS INC,38.906406714285716,21
2014-06-01,CSCO,CISCO SYSTEMS INC,24.60775052380952,21
2014-07-01,CSCO,CISCO SYSTEMS INC,27.384183636363638,22
2014-08-01,CSCO,CISCO SYSTEMS INC,24.773035,21
2014-09-01,CSCO,CISCO SYSTEMS INC,25.017007666666668,21
2014-10-01,CSCO,CISCO SYSTEMS INC,29.864123608695653,23
2014-11-01,CSCO,CISCO SYSTEMS INC,28.619993684210527,19
2014-12-01,CSCO,CISCO SYSTEMS INC,26.252891545454546,22
2003-01-01,DELL,DELL INC,29.494187285714286,21
2003-02-01,DELL,DELL INC,26.000287736842107,19
2003-03-01,DELL,DELL INC,22.662423285714286,21
2003-04-01,DELL,DELL INC,19.653405714285714,21
2003-05-01,DELL,DELL INC,24.31199157142857,21
2003-06-01,DELL,DELL INC,16.739213857142857,21
2003-07-01,DELL,DELL INC,15.903674863636365,22
2003-08-01,DELL,DELL INC,17.522236142857146,21
2003-09-01,DELL,DELL INC,15.746187666666666,21
2003-10-01,DELL,DELL INC,15.132339913043477,23
2003-11-01,DELL,DELL INC,15.891877842105263,19
2003-12-01,DELL,DELL INC,15.978957000000001,22
2004-01-01,DELL,DELL INC,17.95601485,20
2004-02-01,DELL,DELL INC,18.244999210526316,19
2004-03-01,DELL,DELL INC,18.70831704347826,23
2004-04-01,DELL,DELL INC,15.426905857142856,21
2004-05-01,DELL,DELL INC,17.66245685,20
2004-06-01,DELL,DELL INC,13.908206714285715,21
2004-07-01,DELL,DELL INC,13.819592,21
2004-08-01,DELL,DELL INC,15.034751727272727,22
2004-09-01,DELL,DELL INC,12.372693952380953,21
2004-10-01,DELL,DELL INC,14.713561047619047,21
2004-11-01,DELL,DELL INC,21.108973285714285,21
2004-12-01,DELL,DELL INC,11.907005181818182,22
2005-01-01,DELL,DELL INC,13.38335555,20
2005-02-01,DELL,DELL INC,18.124349263157896,19
2005-03-01,DELL,DELL INC,14.33623281818182,22
2005-04-01,DELL,DELL INC,17.943280523809523,21
2005-05-01,DELL,DELL INC,17.479572047619047,21
2005-06-01,DELL,DELL INC,13.70928418181818,22
2005-07-01,DELL,DELL INC,10.65131575,20
2005-08-01,DELL,DELL INC,21.93269856521739,23
2005-09-01,DELL,DELL INC,17.195776,21
2005-10-01,DELL,DELL INC,20.350181523809525,21
2005-11-01,DELL,DELL INC,28.066976714285715,21
2005-12-01,DELL,DELL INC,19.546408857142858,21
2006-01-01,DELL,DELL INC,21.464685,20
2006-02-01,DELL,DELL INC,27.620966210526316,19
2006-03-01,DELL,DELL INC,18.48521352173913,23
2006-04-01,DELL,DELL INC,29.43233752631579,19
2006-05-01,DELL,DELL INC,29.22687531818182,22
2006-06-01,DELL,DELL INC,21.612194454545456,22
2006-07-01,DELL,DELL INC,30.2406956,20
2006-08-01,DELL,DELL INC,24.831724521739133,23
2006-09-01,DELL,DELL INC,22.850282,20
2006-10-01,DELL,DELL INC,20.861884272727274,22
2006-11-01,DELL,DELL INC,28.75438533333333,21
2006-12-01,DELL,DELL INC,16.91411845,20
2007-01-01,DELL,DELL INC,22.03204745,20
2007-02-01,DELL,DELL INC,25.024654578947366,19
2007-03-01,DELL,DELL INC,25.34062959090909,22
2007-04-01,DELL,DELL INC,17.9732767,20
2007-05-01,DELL,DELL INC,17.839889545454547,22
2007-06-01,DELL,DELL INC,20.322908714285713,21
2007-07-01,DELL,DELL INC,19.714839333333334,21
2007-08-01,DELL,DELL INC,24.057730782608697,23
2007-09-01,DELL,DELL INC,19.797960263157893,19
2007-10-01,DELL,DELL INC,19.241463478260872,23
2007-11-01,DELL,DELL INC,27.953495571428572,21
2007-12-01,DELL,DELL INC,29.30302345,20
2008-01-01,DELL,DELL INC,39.785768857142855,21
2008-02-01,DELL,DELL INC,31.243087600000003,20
2008-03-01,DELL,DELL INC,24.75283275,20
2008-04-01,DELL,DELL INC,25.3368745,22
2008-05-01,DELL,DELL INC,27.498026047619046,21
2008-06-01,DELL,DELL INC,29.041477285714286,21
2008-07-01,DELL,DELL INC,26.217602681818178,22
2008-08-01,DELL,DELL INC,26.73327357142857,21
2008-09-01,DELL,DELL INC,42.4513739047619,21
2008-10-01,DELL,DELL INC,33.87181821739131,23
2008-11-01,DELL,DELL INC,30.226549368421054,19
2008-12-01,DELL,DELL INC,18.932153,22
2009-01-01,DELL,DELL INC,25.83481185,20
2009-02-01,DELL,DELL INC,35.30531252631579,19
2009-03-01,DELL,DELL INC,31.00123031818182,22
2009-04-01,DELL,DELL INC,28.588581571428573,21
2009-05-01,DELL,DELL INC,29.462714249999998,20
2009-06-01,DELL,DELL INC,25.694229909090907,22
2009-07-01,DELL,DELL INC,37.08647186363636,22
2009-08-01,DELL,DELL INC,28.385327857142858,21
2009-09-01,DELL,DELL INC,25.33387380952381,21
2009-10-01,DELL,DELL INC,22.240792636363636,22
2009-11-01,DELL,DELL INC,23.663001649999998,20
2009-12-01,DELL,DELL INC,28.740627909090907,22
2010-01-01,DELL,DELL INC,25.183133368421053,19
2010-02-01,DELL,DELL INC,29.680113684210525,19
2010-03-01,DELL,DELL INC,25.070804652173912,23
2010-04-01,DELL,DELL INC,28.646588476190477,21
2010-05-01,DELL,DELL INC,34.27166495,20
2010-06-01,DELL,DELL INC,31.467874545454546,22
2010-07-01,DELL,DELL INC,20.599164095238095,21
2010-08-01,DELL,DELL INC,25.247695863636363,22
2010-09-01,DELL,DELL INC,25.10222747619048,21
2010-10-01,DELL,DELL INC,22.837671047619047,21
2010-11-01,DELL,DELL INC,23.69173904761905,21
2010-12-01,DELL,DELL INC,18.458709318181818,22
2011-01-01,DELL,DELL INC,18.64513995,20
2011-02-01,DELL,DELL INC,25.53958789473684,19
2011-03-01,DELL,DELL INC,21.883481434782606,23
2011-04-01,DELL,DELL INC,24.1902891,20
2011-05-01,DELL,DELL INC,28.949236476190475,21
2011-06-01,DELL,DELL INC,26.304241545454545,22
2011-07-01,DELL,DELL INC,18.89732865,20
2011-08-01,DELL,DELL INC,35.02482969565217,23
2011-09-01,DELL,DELL INC,23.100582285714285,21
2011-10-01,DELL,DELL INC,26.19162395238095,21
2011-11-01,DELL,DELL INC,22.915353809523808,21
2011-12-01,DELL,DELL INC,15.51147261904762,21
2012-01-01,DELL,DELL INC,15.600317200000001,20
2012-02-01,DELL,DELL INC,22.3201833,20
2012-03-01,DELL,DELL INC,16.487512090909092,22
2012-04-01,DELL,DELL INC,14.37658735,20
2012-05-01,DELL,DELL INC,21.877198863636366,22
2012-06-01,DELL,DELL INC,22.318950285714283,21
2012-07-01,DELL,DELL INC,16.575658476190476,21
2012-08-01,DELL,DELL INC,19.25360513043478,23
2012-09-01,DELL,DELL INC,18.744657631578946,19
2012-10-01,DELL,DELL INC,18.338233666666667,21
2012-11-01,DELL,DELL INC,25.17765,21
2012-12-01,DELL,DELL INC,20.837631,20
2013-01-01,DELL,DELL INC,43.94877014285714,21
2013-02-01,DELL,DELL INC,46.919442315789475,19
2013-03-01,DELL,DELL INC,24.4945758,20
2013-04-01,DELL,DELL INC,23.039207954545454,22
2013-05-01,DELL,DELL INC,19.067872181818185,22
2013-06-01,DELL,DELL INC,16.11877105,20
2013-07-01,DELL,DELL INC,34.05701254545455,22
2013-08-01,DELL,DELL INC,18.974675136363636,22
2013-09-01,DELL,DELL INC,17.0606246,20
2013-10-01,DELL,DELL INC,18.33436757142857,21
2003-01-01,F,FORD MOTOR CO DEL,8.64752380952381,21
2003-02-01,F,FORD MOTOR CO DEL,7.26881052631579,19
2003-03-01,F,FORD MOTOR CO DEL,16.13277142857143,21
2003-04-01,F,FORD MOTOR CO DEL,15.53430476190476,21
2003-05-01,F,FORD MOTOR CO DEL,10.6111,21
2003-06-01,F,FORD MOTOR CO DEL,11.717319047619048,21
2003-07-01,F,FORD MOTOR CO DEL,9.011545454545454,22
2003-08-01,F,FORD MOTOR CO DEL,7.315014285714286,21
2003-09-01,F,FORD MOTOR CO DEL,8.860242857142858,21
2003-10-01,F,FORD MOTOR CO DEL,10.563508695652175,23
2003-11-01,F,FORD MOTOR CO DEL,11.584364210526317,19
2003-12-01,F,FORD MOTOR CO DEL,12.739972727272727,22
2004-01-01,F,FORD MOTOR CO DEL,12.82003,20
2004-02-01,F,FORD MOTOR CO DEL,11.886657894736842,19
2004-03-01,F,FORD MOTOR CO DEL,9.479060869565217,23
2004-04-01,F,FORD MOTOR CO DEL,12.755090476190476,21
2004-05-01,F,FORD MOTOR CO DEL,11.531205,20
2004-06-01,F,FORD MOTOR CO DEL,9.817357142857142,21
2004-07-01,F,FORD MOTOR CO DEL,8.838357142857143,21
2004-08-01,F,FORD MOTOR CO DEL,7.003204545454546,22
2004-09-01,F,FORD MOTOR CO DEL,7.676685714285714,21
2004-10-01,F,FORD MOTOR CO DEL,10.740271428571429,21
2004-11-01,F,FORD MOTOR CO DEL,7.193985714285715,21
2004-12-01,F,FORD MOTOR CO DEL,6.8643409090909095,22
2005-01-01,F,FORD MOTOR CO DEL,10.027705000000001,20
2005-02-01,F,FORD MOTOR CO DEL,8.290131578947367,19
2005-03-01,F,FORD MOTOR CO DEL,11.36505,22
2005-04-01,F,FORD MOTOR CO DEL,16.1477,21
2005-05-01,F,FORD MOTOR CO DEL,16.374595238095235,21
2005-06-01,F,FORD MOTOR CO DEL,14.52445,22
2005-07-01,F,FORD MOTOR CO DEL,10.1175,20
2005-08-01,F,FORD MOTOR CO DEL,10.30826956521739,23
2005-09-01,F,FORD MOTOR CO DEL,11.182904761904762,21
2005-10-01,F,FORD MOTOR CO DEL,19.962066666666665,21
2005-11-01,F,FORD MOTOR CO DEL,17.315042857142856,21
2005-12-01,F,FORD MOTOR CO DEL,16.740614285714287,21
2006-01-01,F,FORD MOTOR CO DEL,29.94239,20
2006-02-01,F,FORD MOTOR CO DEL,15.661936842105263,19
2006-03-01,F,FORD MOTOR CO DEL,21.000678260869567,23
2006-04-01,F,FORD MOTOR CO DEL,32.37474736842105,19
2006-05-01,F,FORD MOTOR CO DEL,25.066263636363637,22
2006-06-01,F,FORD MOTOR CO DEL,25.935463636363636,22
2006-07-01,F,FORD MOTOR CO DEL,27.36956,20
2006-08-01,F,FORD MOTOR CO DEL,39.17450869565217,23
2006-09-01,F,FORD MOTOR CO DEL,48.823595,20
2006-10-01,F,FORD MOTOR CO DEL,25.588549999999998,22
2006-11-01,F,FORD MOTOR CO DEL,20.150100000000002,21
2006-12-01,F,FORD MOTOR CO DEL,97.515355,20
2007-01-01,F,FORD MOTOR CO DEL,62.66317,20
2007-02-01,F,FORD MOTOR CO DEL,42.33212052631579,19
2007-03-01,F,FORD MOTOR CO DEL,47.43967818181818,22
2007-04-01,F,FORD MOTOR CO DEL,34.827553,20
2007-05-01,F,FORD MOTOR CO DEL,35.21496681818182,22
2007-06-01,F,FORD MOTOR CO DEL,44.00299142857143,21
2007-07-01,F,FORD MOTOR CO DEL,62.96333380952381,21
2007-08-01,F,FORD MOTOR CO DEL,41.868811739130436,23
2007-09-01,F,FORD MOTOR CO DEL,44.3732452631579,19
2007-10-01,F,FORD MOTOR CO DEL,46.63998260869565,23
2007-11-01,F,FORD MOTOR CO DEL,48.05802952380952,21
2007-12-01,F,FORD MOTOR CO DEL,37.857175,20
2008-01-01,F,FORD MOTOR CO DEL,55.15257142857143,21
2008-02-01,F,FORD MOTOR CO DEL,38.18161,20
2008-03-01,F,FORD MOTOR CO DEL,64.96138499999999,20
2008-04-01,F,FORD MOTOR CO DEL,85.68178181818182,22
2008-05-01,F,FORD MOTOR CO DEL,50.149414285714286,21
2008-06-01,F,FORD MOTOR CO DEL,61.82691428571428,21
2008-07-01,F,FORD MOTOR CO DEL,66.96820454545455,22
2008-08-01,F,FORD MOTOR CO DEL,48.8851380952381,21
2008-09-01,F,FORD MOTOR CO DEL,68.36390476190476,21
2008-10-01,F,FORD MOTOR CO DEL,72.8254304347826,23
2008-11-01,F,FORD MOTOR CO DEL,87.59796842105263,19
2008-12-01,F,FORD MOTOR CO DEL,115.74996363636365,22
2009-01-01,F,FORD MOTOR CO DEL,50.90128,20
2009-02-01,F,FORD MOTOR CO DEL,30.22275789473684,19
2009-03-01,F,FORD MOTOR CO DEL,43.83335,22
2009-04-01,F,FORD MOTOR CO DEL,117.55715238095237,21
2009-05-01,F,FORD MOTOR CO DEL,118.39461000000001,20
2009-06-01,F,FORD MOTOR CO DEL,82.89313636363636,22
2009-07-01,F,FORD MOTOR CO DEL,84.44333636363636,22
2009-08-01,F,FORD MOTOR CO DEL,81.51604285714286,21
2009-09-01,F,FORD MOTOR CO DEL,67.16257142857143,21
2009-10-01,F,FORD MOTOR CO DEL,66.81967727272728,22
2009-11-01,F,FORD MOTOR CO DEL,114.2551,20
2009-12-01,F,FORD MOTOR CO DEL,59.69985909090909,22
2010-01-01,F,FORD MOTOR CO DEL,134.57070526315792,19
2010-02-01,F,FORD MOTOR CO DEL,84.86758947368422,19
2010-03-01,F,FORD MOTOR CO DEL,138.3166956521739,23
2010-04-01,F,FORD MOTOR CO DEL,121.23157619047619,21
2010-05-01,F,FORD MOTOR CO DEL,135.71144999999999,20
2010-06-01,F,FORD MOTOR CO DEL,81.30191818181818,22
2010-07-01,F,FORD MOTOR CO DEL,82.86857619047619,21
2010-08-01,F,FORD MOTOR CO DEL,60.88895,22
2010-09-01,F,FORD MOTOR CO DEL,52.80309047619048,21
2010-10-01,F,FORD MOTOR CO DEL,72.43482857142857,21
2010-11-01,F,FORD MOTOR CO DEL,124.8439380952381,21
2010-12-01,F,FORD MOTOR CO DEL,48.66275,22
2011-01-01,F,FORD MOTOR CO DEL,104.49632,20
2011-02-01,F,FORD MOTOR CO DEL,95.33278947368422,19
2011-03-01,F,FORD MOTOR CO DEL,73.70867826086956,23
2011-04-01,F,FORD MOTOR CO DEL,69.57707,20
2011-05-01,F,FORD MOTOR CO DEL,52.26659523809524,21
2011-06-01,F,FORD MOTOR CO DEL,69.94099090909091,22
2011-07-01,F,FORD MOTOR CO DEL,58.770965000000004,20
2011-08-01,F,FORD MOTOR CO DEL,89.8885695652174,23
2011-09-01,F,FORD MOTOR CO DEL,58.404747619047626,21
2011-10-01,F,FORD MOTOR CO DEL,78.21687619047619,21
2011-11-01,F,FORD MOTOR CO DEL,51.9494380952381,21
2011-12-01,F,FORD MOTOR CO DEL,47.7349,21
2012-01-01,F,FORD MOTOR CO DEL,63.24253,20
2012-02-01,F,FORD MOTOR CO DEL,44.926325000000006,20
2012-03-01,F,FORD MOTOR CO DEL,43.788154545454546,22
2012-04-01,F,FORD MOTOR CO DEL,46.72421,20
2012-05-01,F,FORD MOTOR CO DEL,46.019513636363634,22
2012-06-01,F,FORD MOTOR CO DEL,45.55191428571428,21
2012-07-01,F,FORD MOTOR CO DEL,40.39515238095238,21
2012-08-01,F,FORD MOTOR CO DEL,30.48710869565217,23
2012-09-01,F,FORD MOTOR CO DEL,40.38436315789474,19
2012-10-01,F,FORD MOTOR CO DEL,44.364842857142854,21
2012-11-01,F,FORD MOTOR CO DEL,42.219919047619044,21
2012-12-01,F,FORD MOTOR CO DEL,60.148,20
2013-01-01,F,FORD MOTOR CO DEL,60.52835714285714,21
2013-02-01,F,FORD MOTOR CO DEL,33.88265789473684,19
2013-03-01,F,FORD MOTOR CO DEL,32.44388,20
2013-04-01,F,FORD MOTOR CO DEL,36.46800909090909,22
2013-05-01,F,FORD MOTOR CO DEL,45.411486363636364,22
2013-06-01,F,FORD MOTOR CO DEL,42.04172,20
2013-07-01,F,FORD MOTOR CO DEL,38.96551818181818,22
2013-08-01,F,FORD MOTOR CO DEL,33.568045454545455,22
2013-09-01,F,FORD MOTOR CO DEL,38.582445,20
2013-10-01,F,FORD MOTOR CO DEL,37.419095652173915,23
2013-11-01,F,FORD MOTOR CO DEL,33.6216,20
2013-12-01,F,FORD MOTOR CO DEL,49.40217619047619,21
2014-01-01,F,FORD MOTOR CO DEL,47.901985714285715,21
2014-02-01,F,FORD MOTOR CO DEL,37.621163157894735,19
2014-03-01,F,FORD MOTOR CO DEL,29.42091095238095,21
2014-04-01,F,FORD MOTOR CO DEL,31.628909809523808,21
2014-05-01,F,FORD MOTOR CO DEL,24.03196695238095,21
2014-06-01,F,FORD MOTOR CO DEL,26.606563761904763,21
2014-07-01,F,FORD MOTOR CO DEL,28.135602272727272,22
2014-08-01,F,FORD MOTOR CO DEL,20.040859857142856,21
2014-09-01,F,FORD MOTOR CO DEL,31.225139761904764,21
2014-10-01,F,FORD MOTOR CO DEL,39.57874686956522,23
2014-11-01,F,FORD MOTOR CO DEL,31.717724631578946,19
2014-12-01,F,FORD MOTOR CO DEL,26.983106454545453,22
2012-05-01,FB,FACEBOOK INC,132.41579766666666,9
2012-06-01,FB,FACEBOOK INC,31.782938857142852,21
2012-07-01,FB,FACEBOOK INC,24.705525571428574,21
2012-08-01,FB,FACEBOOK INC,49.948054173913036,23
2012-09-01,FB,FACEBOOK INC,55.50192310526315,19
2012-10-01,FB,FACEBOOK INC,52.358682571428574,21
2012-11-01,FB,FACEBOOK INC,71.72951980952381,21
2012-12-01,FB,FACEBOOK INC,59.2935847,20
2013-01-01,FB,FACEBOOK INC,79.76557923809524,21
2013-02-01,FB,FACEBOOK INC,50.32155036842105,19
2013-03-01,FB,FACEBOOK INC,36.25493975,20
2013-04-01,FB,FACEBOOK INC,33.454587272727274,22
2013-05-01,FB,FACEBOOK INC,44.50169890909091,22
2013-06-01,FB,FACEBOOK INC,39.365340249999996,20
2013-07-01,FB,FACEBOOK INC,65.14634881818182,22
2013-08-01,FB,FACEBOOK INC,60.96872659090909,22
2013-09-01,FB,FACEBOOK INC,79.0827244,20
2013-10-01,FB,FACEBOOK INC,88.33720569565219,23
2013-11-01,FB,FACEBOOK INC,67.84106845,20
2013-12-01,FB,FACEBOOK INC,71.98020742857143,21
2014-01-01,FB,FACEBOOK INC,61.789557333333335,21
2014-02-01,FB,FACEBOOK INC,58.75112952631579,19
2014-03-01,FB,FACEBOOK INC,59.85047633333333,21
2014-04-01,FB,FACEBOOK INC,89.78781095238095,21
2014-05-01,FB,FACEBOOK INC,53.36643542857143,21
2014-06-01,FB,FACEBOOK INC,41.138429,21
2014-07-01,FB,FACEBOOK INC,46.81194536363636,22
2014-08-01,FB,FACEBOOK INC,28.135750571428574,21
2014-09-01,FB,FACEBOOK INC,34.33873819047619,21
2014-10-01,FB,FACEBOOK INC,47.13826582608696,23
2014-11-01,FB,FACEBOOK INC,25.844461263157893,19
2014-12-01,FB,FACEBOOK INC,24.335898681818183,22
2003-01-01,GE,GENERAL ELECTRIC CO,21.999666666666666,21
2003-02-01,GE,GENERAL ELECTRIC CO,22.333252631578947,19
2003-03-01,GE,GENERAL ELECTRIC CO,24.94744761904762,21
2003-04-01,GE,GENERAL ELECTRIC CO,20.166642857142858,21
2003-05-01,GE,GENERAL ELECTRIC CO,18.350390476190476,21
2003-06-01,GE,GENERAL ELECTRIC CO,20.04684761904762,21
2003-07-01,GE,GENERAL ELECTRIC CO,21.03304090909091,22
2003-08-01,GE,GENERAL ELECTRIC CO,16.023266666666668,21
2003-09-01,GE,GENERAL ELECTRIC CO,20.17187619047619,21
2003-10-01,GE,GENERAL ELECTRIC CO,20.76278260869565,23
2003-11-01,GE,GENERAL ELECTRIC CO,21.627435789473683,19
2003-12-01,GE,GENERAL ELECTRIC CO,19.4688,22
2004-01-01,GE,GENERAL ELECTRIC CO,22.249945,20
2004-02-01,GE,GENERAL ELECTRIC CO,17.833373684210528,19
2004-03-01,GE,GENERAL ELECTRIC CO,38.129756521739125,23
2004-04-01,GE,GENERAL ELECTRIC CO,30.975280952380952,21
2004-05-01,GE,GENERAL ELECTRIC CO,19.826815,20
2004-06-01,GE,GENERAL ELECTRIC CO,28.022685714285714,21
2004-07-01,GE,GENERAL ELECTRIC CO,21.56074761904762,21
2004-08-01,GE,GENERAL ELECTRIC CO,14.820313636363636,22
2004-09-01,GE,GENERAL ELECTRIC CO,17.169419047619048,21
2004-10-01,GE,GENERAL ELECTRIC CO,15.224538095238096,21
2004-11-01,GE,GENERAL ELECTRIC CO,17.325857142857142,21
2004-12-01,GE,GENERAL ELECTRIC CO,18.227586363636362,22
2005-01-01,GE,GENERAL ELECTRIC CO,19.160765,20
2005-02-01,GE,GENERAL ELECTRIC CO,16.571705263157895,19
2005-03-01,GE,GENERAL ELECTRIC CO,18.027886363636362,22
2005-04-01,GE,GENERAL ELECTRIC CO,20.53697619047619,21
2005-05-01,GE,GENERAL ELECTRIC CO,16.154438095238095,21
2005-06-01,GE,GENERAL ELECTRIC CO,22.842163636363637,22
2005-07-01,GE,GENERAL ELECTRIC CO,21.779215,20
2005-08-01,GE,GENERAL ELECTRIC CO,17.990508695652174,23
2005-09-01,GE,GENERAL ELECTRIC CO,21.83270476190476,21
2005-10-01,GE,GENERAL ELECTRIC CO,22.557961904761903,21
2005-11-01,GE,GENERAL ELECTRIC CO,21.088519047619048,21
2005-12-01,GE,GENERAL ELECTRIC CO,21.712942857142856,21
2006-01-01,GE,GENERAL ELECTRIC CO,32.969705,20
2006-02-01,GE,GENERAL ELECTRIC CO,25.494726315789475,19
2006-03-01,GE,GENERAL ELECTRIC CO,24.933500000000002,23
2006-04-01,GE,GENERAL ELECTRIC CO,25.128805263157894,19
2006-05-01,GE,GENERAL ELECTRIC CO,22.830195454545454,22
2006-06-01,GE,GENERAL ELECTRIC CO,26.105981818181817,22
2006-07-01,GE,GENERAL ELECTRIC CO,23.769005,20
2006-08-01,GE,GENERAL ELECTRIC CO,17.695791304347825,23
2006-09-01,GE,GENERAL ELECTRIC CO,23.02191,20
2006-10-01,GE,GENERAL ELECTRIC CO,25.334881818181817,22
2006-11-01,GE,GENERAL ELECTRIC CO,21.989366666666665,21
2006-12-01,GE,GENERAL ELECTRIC CO,32.36909,20
2007-01-01,GE,GENERAL ELECTRIC CO,32.53813,20
2007-02-01,GE,GENERAL ELECTRIC CO,31.939704736842103,19
2007-03-01,GE,GENERAL ELECTRIC CO,36.04037454545455,22
2007-04-01,GE,GENERAL ELECTRIC CO,39.2343515,20
2007-05-01,GE,GENERAL ELECTRIC CO,30.455939545454545,22
2007-06-01,GE,GENERAL ELECTRIC CO,41.91617,21
2007-07-01,GE,GENERAL ELECTRIC CO,41.64455904761905,21
2007-08-01,GE,GENERAL ELECTRIC CO,45.32307086956522,23
2007-09-01,GE,GENERAL ELECTRIC CO,35.85969052631579,19
2007-10-01,GE,GENERAL ELECTRIC CO,31.431644782608693,23
2007-11-01,GE,GENERAL ELECTRIC CO,42.5820819047619,21
2007-12-01,GE,GENERAL ELECTRIC CO,41.74011,20
2008-01-01,GE,GENERAL ELECTRIC CO,52.551276190476194,21
2008-02-01,GE,GENERAL ELECTRIC CO,42.396274999999996,20
2008-03-01,GE,GENERAL ELECTRIC CO,57.947805,20
2008-04-01,GE,GENERAL ELECTRIC CO,62.65262727272727,22
2008-05-01,GE,GENERAL ELECTRIC CO,50.47132857142857,21
2008-06-01,GE,GENERAL ELECTRIC CO,71.51013809523809,21
2008-07-01,GE,GENERAL ELECTRIC CO,67.45459545454545,22
2008-08-01,GE,GENERAL ELECTRIC CO,41.364580952380955,21
2008-09-01,GE,GENERAL ELECTRIC CO,102.30870476190478,21
2008-10-01,GE,GENERAL ELECTRIC CO,160.68753913043477,23
2008-11-01,GE,GENERAL ELECTRIC CO,131.84711578947366,19
2008-12-01,GE,GENERAL ELECTRIC CO,96.04215909090908,22
2009-01-01,GE,GENERAL ELECTRIC CO,112.34572,20
2009-02-01,GE,GENERAL ELECTRIC CO,178.0582,19
2009-03-01,GE,GENERAL ELECTRIC CO,271.51597727272724,22
2009-04-01,GE,GENERAL ELECTRIC CO,128.09934761904762,21
2009-05-01,GE,GENERAL ELECTRIC CO,100.334585,20
2009-06-01,GE,GENERAL ELECTRIC CO,83.27375454545455,22
2009-07-01,GE,GENERAL ELECTRIC CO,95.80581818181818,22
2009-08-01,GE,GENERAL ELECTRIC CO,83.32345714285714,21
2009-09-01,GE,GENERAL ELECTRIC CO,126.72212857142856,21
2009-10-01,GE,GENERAL ELECTRIC CO,97.10492272727274,22
2009-11-01,GE,GENERAL ELECTRIC CO,76.9232,20
